sender_id,text,date
-1001333826717,"🔠🔠🔠🔠🔠💡🔠🔠🔠#ክፍያዎን_ ዕቃዉ _እጅዎ ሲደርስ_ከፈለጉ_በካሽ_አልያም_በሞባይል_ባንኪንግ_መፈፀም_ይችላሉ በተጨማሪ #ከ_1000_ብር በላይ የሚተመኑ #ሁለት_ዕቃዎችን_ ሲገዙ ስጦታ እንልክለዎታለን 
🎁 T.me/Leyueqa 👈ቻናላችንን ለጓደኛዎ ሸር ማድረግዎን አይርሱ 
           👉 ያሉበት ድረስ በነፃ እናደርሳለን 🚗
          
            0933334444 @LeMazez_z
            0944109295 @Lemaze_z
            0946242424 @Le_Mazez",2024-09-20 07:56:25+00:00
-1001333826717,"⬇️⬇️🧳 **Double Sided Carpet Tape**

__👉Double sided Carpet tape is specially intended to stick very effectively to two surfaces and create a strong bond since it is coated with adhesive on both sides__
የጥቅሉ ሜትር #Size - 5 ሜትር ❗️


        **ዋጋ፦ ****✔️**** **700 ብር 2pc free delivery⭕️2ዕቃ ከ1 ሺ ብር በላይ የሚተመኑ ዕቃዎች ሲገዙ ስጦታ🎀 አዘጋጅተናል

   0933334444 @LeMazez_z
   0944109295 @Lemaze_z
   0946242424 @Le_Mazez",2024-09-20 07:42:39+00:00
-1001333826717,"🌟🌟🌟
**Foldable High Capacity Travel Bags**  
👉__Lightweight Travel Carry Bag 
👉 High Capacity
👉Water-resistant multiple pockets 
👉Multifunctional Sport Travel Bags__
👉It is portable with multiple ways to carry, handheld, shoulder-on, or put on luggage. 


   **   ዋጋ፦ 1,**500✔️ ከነፃ ዲሊቨሪ ጋር
**
**#ክፍያዎን_ ዕቃዉ _እጅዎ ሲደርስ_ከፈለጉ_በካሽ_አልያም_በሞባይል_ባንኪንግ_መፈፀም_ይችላሉ በተጨማሪ #ከ_1000_ብር በላይ የሚተመኑ #ሁለት_ዕቃዎችን_ ሲገዙ ስጦታ እንልክለዎታለን 
🎁 T.me/Leyueqa 👈ቻናላችንን ለጓደኛዎ ሸር ማድረግዎን አይርሱ 
           👉 ያሉበት ድረስ በነፃ እናደርሳለን 🚗
          
            0933334444 @LeMazez_z
            0944109295 @Lemaze_z
            0946242424 @Le_Mazez",2024-09-20 05:49:22+00:00
-1001333826717,"🔴Sweat Shaper
      🟠 Slimming body shaper 
      🔻የወንድ 👈 Sweat Shaper አስመጥተናል‼️

🔻 አነስተኛ እንቅስቃሴ ሲያደርጉ የሰውነት ሙቀትን በመጨመር ሰውነታችን ውስጥ ያለን ስብ አቃጥሎ በማጥፋት የተስተካከለ ቁመና የሚያላብስ ልዩ ቴክኖሎጂ

🔻 የሰውነት ክብደትን ባጭር ጊዜ ይቀንሳል

🔻 በትንሽ እንቅስቃሴ ከፍተኛ ካሎሪን ያቃጥላል
🔻 ሆዳችን ላይ ያለን ስብ በማቅለጥ ያማረ የሆድ ቅርፅ ያላብሰናል

🟣 Size: S/M, L/XL, 2XL/3XL

ዋጋ 1100✔️✔️ከነፃ ዲሊቨሪ ጋር⬇️

  0933334444 @LeMazez_z
   0944109295 @Lemaze_z
   0946242424 @Le_Mazez

#ክፍያዎን_በሞባይል_ባንኪንግ_መፈፀምም_ይችላሉ በተጨማሪ #ከ_1000_ብር በላይ የሆኑ
#ሁለት_ዕቃዎች ሲገዙ ስጦታ እንልክለዎታለን 🛍
🎁 T.me/Leyueqa ⚡️⚡️ቻናላችንን ለጓደኛዎ ሸር ማድረግዎን አይርሱ

          ",2024-09-19 17:31:57+00:00
-1001333826717,"📌📌📌📌Waist Training Corset

✅ ቦርጭ የሚሰበስብ
✅ የቦርጭ ስብ የሚያቃጥል 
✅ ማራኪ የሰውነት ቅርፅ ይሰጣል
✅ ጀርባ በመደገፍ የወገብ ህመም ይቀንሳል
✅ ለወለዱ እናቶች የሚያስፈልግ
✅5 ሜትር

ዋጋ- 1000
👍 የመረጡትን እቃ ይዘዙ፤ ያሉበት በነፃ   እናደርሳለን!!

   0933334444 @LeMazez_z
   0944109295 @Lemaze_z
   0946242424 @Le_Mazez
አድራሻ
⭕️ቁጥር 1 ልደታ ወደ ባልቻ ሆስፒታል ገባ ብሎ  አህመድ ህንፃ ላይ 1ኛፎቅ 105B
⭕️ቁጥር 2 __ 22 አውራሪስ ሆቴል አጠገብ  በፀጋ ህንፃ 3ኛ ፎ ቅ ከ ሊፍቱ  በ ግራ የሱቅ ቁጥር👌 C10 
ይደዉሉልን👆",2024-09-19 15:24:01+00:00
-1001333826717,"📌📌📌Slicer የተለያዩ አትክልቶችን በሚያምር ቅርፆች የሚያወጣልን ቀላልና ምቹ ማንዋል ማሽን ቪዲዮውን ይመልከቱ ዕቃውን ይወዱታል 
ዕቃውን ሳያልቅ አሁኑኑ ይዘዙን በነፃ አዲስ አበባ ያሉበት ቦታ እናመጣልዎታለን 
#ዋጋ_1350✔️_ብር_ከነፃ_ዲሊቨሪ_ጋር
#ክፍያዎን_ ዕቃዉ _እጅዎ ሲደርስ_ከፈለጉ_በካሽ_አልያም_በሞባይል_ባንኪንግ_መፈፀም_ይችላሉ በተጨማሪ #ከ_1000_ብር በላይ የሚተመኑ #ሁለት_ዕቃዎች በአንድዲሊቨሪ ግዜ  ሲያዙ ስጦታ እንልክለዎታለን 

     ከነፃ ዲሊቨሪ ጋር
🚗ያሉበት ቦታ ድረስ በነጻ እናደርሳለን (Free Delivery)⭕️2ዕቃ ከ1 ሺ ብር በላይ የሚተመኑ ዕቃዎች ሲገዙ ስጦታ🎀 አዘጋጅተናል

   0933334444  @LeMazez_z
   0944109295 @Lemaze_z
   0946242424 @Le_Mazez",2024-09-19 13:39:57+00:00
-1001333826717,"🙂🙂🙂SMILE FACY PAN😀😀😀😀😀
የፓንኬክ መስሪያ ፓን ሴራሚክ የሆነ የማይዝ ዕቃ አስመጥተናል በቀላሉ ቁርስ እና መክሰስ ነገሮችን ለልጆች ለማዘጋጀት የሚሆን **ዋጋ 1700**✅

ባሉበት  ያለተጨማሪ ክፍያ ማዘዝ ይችላሉ 
             0933334444 @LeMazez_z
              0946242424 @Le_Mazez
              0944109295 @Lemaze_z",2024-09-19 11:22:56+00:00
-1001333826717,"🔽🔽❓**__የቤትዎ ቆርቆሮ በዝናብ__** ያንጠባጥባል  water proof  ለሮቶ፥ለጣሪያ እና ለቧንቧ እንዳያንጠበጥብ  ክፍተት መጠገኛ  ሁነኛ  ብዙ አገልግሎት ያለዉ
ፕላስተር

👉 for Pipe Leakage 
👉 for Roof Water Leakage Solution 
👉 Aluminium Foil Tape Waterproof Adhesive Tape Sealing Butyl Rubber Tape for Surface Crack, Pipe Rupture ..

👉5 meter

    **     ዋጋ፦  900ብር ከነፃ ዲሊቨሪ ጋር**
**
በተጨማሪ **#ከ_1000_ብር** በላይ የሆኑ
**#ሁለት_ዕቃዎች** በአንድዲሊቨሪ ግዜ  ሲያዙ ስጦታ እንልክለዎታለን **
🎁 T.me/Leyueqa 👈ቻናላችንን ለጓደኛዎ ሸር ማድረግዎን አይርሱ 
        📌📌📌አድራሻ 📌📌📌
⭕️ቁጥር 1 ልደታ ወደ ባልቻ ሆስፒታል ገባ ብሎ  አህመድ ህንፃ ላይ 1ኛፎቅ 105B
⭕️ቁጥር 2 __ 22 አውራሪስ ሆቴል አጠገብ  በፀጋ ህንፃ 3ኛ ፎ ቅ ከ ሊፍቱ  በ ግራ የሱቅ ቁጥር👌 C10 
ይደዉሉልን👆 
ባሉበት  ያለተጨማሪ ክፍያ ማዘዝ ይችላሉ 
0933334444 @LeMazez_z
0946242424 @Le_Mazez
0944109295 @Lemaze_z",2024-09-19 06:23:07+00:00
-1001333826717,"🧳🧳🧳🧳impulse Sealer
የላስቲክ ማሸጊያ በኤሌክትሪክ የሚሰራ በፍጥነት እና በጥራት የሚያሽግ 
ፈጣን ግዜ ጉልበት የሚቆጥብ
ጠንካራ መለዋወጫ ያለዉ ለተለያዩ የዕቃ አይነቶች ለተለያዩ ለባልትና እና ለቤት አገልግሎቶች የሚወሉ ፈጥነዉ ይዉሰዱ ከ 1 አመት ዋስትና ጋር    

**ቪድዎውን እስከ መጨረሻ ይመልከቱት**

 
👍300mm  መካከለኛ✔️ 2500 
🍔200 mm  ትንሹ✔️2100 ብር ከነፃ ዲሊቨሪ ጋር
ክፍያዎን_በሞባይል_ባንኪንግ_መፈፀምም_ይችላሉ በተጨማሪ #ከ_1000_ብር በላይ የሆኑ
#ሁለት_ዕቃዎች ሲገዙ ስጦታ እንልክለዎታለን 🛍
⚠️⚠️ T.me/Leyueqa ⚡️ቻናላችንን ለጓደኛዎ ሸር ማድረግዎን አይርሱ 
         📌📌📌አድራሻ👀
⭕️ቁጥር 1 ልደታ ወደ ባልቻ ሆስፒታል ገባ ብሎ  አህመድ ህንፃ ላይ 1ኛፎቅ 105B
⭕️ቁጥር 2 __ 22 አውራሪስ ሆቴል አጠገብ  በፀጋ ህንፃ 3ኛ ፎ ቅ ከ ሊፍቱ  በ ግራ የሱቅ ቁጥር👌 C10 
ይደዉሉልን👆
ባሉበት  ያለተጨማሪ ክፍያ ማዘዝ ይችላሉ 

0933334444 @LeMazez_z
0946242424 @Le_Mazez
0944109295 @Lemaze_z",2024-09-18 07:42:19+00:00
-1001333826717,"💫💫Saachi 3 in 1 ORIGINAL የጁስ+የሽንኩርት+የቡና 600 WATT
✔️1.6 litre high capacity plastic jar
✔️2 speed control with pulse
✔️Full safety switch
✔️Powerful motor
✔️Ultra sharp blade
✔️Rotary switch for easy operate
✔️Plastic lined grinding mill
ዋጋ 4000👍👍
📌📌📌**አድራሻ** 📌📌📌
⭕️ቁጥር 1 ልደታ ወደ ባልቻ ሆስፒታል ገባ ብሎ  አህመድ ህንፃ ላይ 1ኛፎቅ 105B
⭕️ቁጥር 2 __ 22 አውራሪስ ሆቴል አጠገብ  በፀጋ ህንፃ 3ኛ ፎ ቅ ከ ሊፍቱ  በ ግራ የሱቅ ቁጥር👌 C10 
ይደዉሉልን👆 
ባሉበት  ያለተጨማሪ ክፍያ ማዘዝ ይችላሉ 
0933334444 @LeMazez_z
0946242424 @Le_Mazez
0944109295 @Lemaze_z",2024-09-18 06:01:51+00:00
-1001333826717,"🔠🔠🔠🔠 🔠🔠🔠

🧳ምርጥ የተማሪ ቦርሳዎችን አስመጥተናል
በተለያዩ የከለር አማራጭ እና ብራንዶች

✔️ከነፃ ዲሊቨሪ ጋር⬇️

  0933334444 @LeMazez_z
   0944109295 @Lemaze_z
   0946242424 @Le_Mazez

#ክፍያዎን_በሞባይል_ባንኪንግ_መፈፀምም_ይችላሉ በተጨማሪ #ከ_1000_ብር በላይ የሆኑ
#ሁለት_ዕቃዎች ሲገዙ ስጦታ እንልክለዎታለን 🛍
🎁 T.me/Leyueqa ⚡️⚡️ቻናላችንን ለጓደኛዎ ሸር ማድረግዎን አይርሱ",2024-09-17 16:40:12+00:00
-1001333826717,"💠💠💠3in1 One Step Hair Dryer & Styler 

👉 3 ጥቅሞችን አንድ ላይ የያዘ
ለሁሉም ፀጉር ተስማሚ
👉አንድ 1 ዕቃ 3 ጥቅም 
⭐️ማድረቂያ ፣
⭐️ፔስትራ(ሰትሪት መስሪያ)፣
⭐️ከርል መስርያ

⭐️3 የሙቀት መጠን ያለው ለጠንካራ ለመካከለኛ ለሉጫ ፀጉርም የሚስማማ
ጊዜ ቆጣቢ ፀጉርን በእሳት ከመጉዳት የሚከላከል

👉 Curling Hair 
👉Straightening Hair 
👉Dry Hair 

**__አንድ ዕቃ 3 አገልግሎት__** 

       ⭐️ዋጋ፦  **1800 ✅ብር**  ቤትዎ ድረስ በነፃ ይመጣልዎታል



**ከነፃ ዲሊቨሪ ጋር**
**
በተጨማሪ **#ከ_1000_ብር** በላይ የሆኑ
**#ሁለት_ዕቃዎች** በአንድዲሊቨሪ ግዜ  ሲያዙ ስጦታ እንልክለዎታለን **
🎁 T.me/Leyueqa 👈ቻናላችንን ለጓደኛዎ ሸር ማድረግዎን አይርሱ 
        📌📌📌አድራሻ👀
⭕️ቁጥር 1 ልደታ ወደ ባልቻ ሆስፒታል ገባ ብሎ  አህመድ ህንፃ ላይ 1ኛፎቅ 105B
⭕️ቁጥር 2 __ 22 አውራሪስ ሆቴል አጠገብ  በፀጋ ህንፃ 3ኛ ፎ ቅ ከ ሊፍቱ  በ ግራ የሱቅ ቁጥር👌 

0933334444 @LeMazez_z
0946242424 @Le_Mazez
0944109295 @Lemaze_z",2024-09-17 10:51:06+00:00
-1001333826717,"💥💥💥Heater
ባለ ሶስት አምፖል የሆነ የቤት ውስጥ ማሞቂያ
ከፍተኛ ቅዝቃዜን የሚያስቀር ልዩ የሆነ የቤት ውስጥ እቃ በ  ✔️ ብር  ከአንድ አመት ዋስትና ጋር🖥
📌📌📌አድራሻ🔵
⭕️ቁጥር 1 ልደታ ወደ ባልቻ ሆስፒታል ገባ ብሎ  አህመድ ህንፃ ላይ 1ኛፎቅ 105B
⭕️ቁጥር 2 __ 22 አውራሪስ ሆቴል አጠገብ  በፀጋ ህንፃ 3ኛ ፎ ቅ ከ ሊፍቱ  በ ግራ የሱቅ ቁጥር👌 C10 
ይደዉሉልን👆 
ባሉበት  ያለተጨማሪ ክፍያ ማዘዝ ይችላሉ 
0933334444 @LeMazez_z
0946242424 @Le_Mazez
0944109295 @Lemaze_z",2024-09-17 07:16:05+00:00
-1001333826717,"5️⃣❌🔤🔤❌1️⃣❌**Electric Waffle Maker 5 In 1 Sandwich Maker Cooking Kitchen Appliances Breakfast Waffles Machine Non-stick**
Brand 👉Sonifer 5 In 1 Multi Snacks Maker 
Sonifer 5 አይነት ቁርስና መክሰስ መስሪያ
1. ለሳንዱዊቸ፡ 2. ለቶስት፡ 3. ለብስኩት፡ 4. ለዋፍል፡ 5. ለዶናት፡  የሚሆኑ በቀላሉ የሚቀያየሩ መጥበሻዎች ያሉት

It comes with a detachable sandwich, grill, donut, waffle, and nutty making plates
ዋጋ✅ 5600✔️✔️
ከነፃ ዲሊቨሪ ጋር አዲስ አበባ ባሉበት ይዘዙን
     እባክዎ ውስን ፍሬ ነው ያለን 
#ክፍያዎን_በሞባይል_ባንኪንግ_መፈፀምም_ይችላሉ በተጨማሪ #ከ_1000_ብር በላይ የሆኑ #ሁለት_ዕቃዎች ሲገዙ ስጦታ እንልክለዎታለን 
🎁 T.me/Leyueqa 👈ቻናላችንን ለጓደኛዎ ሸር ማድረግዎን አይርሱ 
       
            0933334444 @LeMazez_z
             0944109295 @Lemaze_z
            0946242424 @Le_Mazez",2024-09-17 06:26:02+00:00
-1001333826717,"🔴ROTI MAKER
Brushed stainless steel housing
Non-stick coating plates for easy
cleaning
Stand upright for Compact storage
Power and Ready light indicator
Cord-wrap for storage
220-24OV-50/6OHz 120OW

ዋጋ 4700 ✔️ከነፃ ዲሊቨሪ ጋር

🚗ያሉበት ቦታ ድረስ በነጻ እናደርሳለን (Free Delivery)

          0933334444 @LeMazez_z
            0946242424 @Le_Mazez
            0944109295 @Lemaze_z",2024-09-17 04:02:03+00:00
-1001333826717,"💥mini rechargeable juicer 

✨ በቻርጅ የሚሰራ
✨ የትም ይዞ ለመንቀሳቀስ አመቺ የሆነ
✨እስከ 400ml የሚይዝ
✨ተጨማሪ 400ml መጠጫ ያለው


#Package_Included 
1* Portable Juice Blender 
1* USB Charging cable 


ዋጋ፦  ✔️1300✔️ከነፃ ዲሊቨሪ ጋር⬇️

  0933334444 @LeMazez_z
   0944109295 @Lemaze_z
   0946242424 @Le_Mazez

#ክፍያዎን_በሞባይል_ባንኪንግ_መፈፀምም_ይችላሉ በተጨማሪ #ከ_1000_ብር በላይ የሆኑ
#ሁለት_ዕቃዎች ሲገዙ ስጦታ እንልክለዎታለን 🛍
🎁 T.me/Leyueqa ⚡️⚡️ቻናላችንን ለጓደኛዎ ሸር ማድረግዎን አይርሱ
                             
🚴♂️🛵 ያሉበት ድረስ  በነፃ እናደርሳለን።",2024-09-16 18:40:23+00:00
-1001333826717,"🔴 **Rechargeable LED Table Lamp **

**👉Very suitable for desktop night lights in living rooms, bedrooms, restaurants, hotels, etc.**

⚡️#Material: Aluminum alloy
⚡️#Function: touch three-level dimming

🍳USB charging
🍳Charging time: 4h
🍳Battery Life 1800mAh
🍳Power: 1.5W
🍳#Color: Gold,siliver,red
🍳#Size: As shown


#Packing_List:
1*LED Desk Lamp
1*USB data cable

price 1600 ✔️ከነፃ ዲሊቨሪ ጋር⬇️

  0933334444 @LeMazez_z
   0944109295 @Lemaze_z
   0946242424 @Le_Mazez

#ክፍያዎን_በሞባይል_ባንኪንግ_መፈፀምም_ይችላሉ በተጨማሪ #ከ_1000_ብር በላይ የሆኑ
#ሁለት_ዕቃዎች ሲገዙ ስጦታ እንልክለዎታለን 🛍
🎁 T.me/Leyueqa ⚡️⚡️ቻናላችንን ለጓደኛዎ ሸር ማድረግዎን አይርሱ
                             
🚴♂️🛵 ያሉበት ድረስ  በነፃ እናደርሳለን።",2024-09-16 16:19:01+00:00
